canonical_id,display_name,origin_tags,in_natural_master_384,in_natural_cmc_384,in_engineered_master_458,in_abref458_27m_458,in_842_combined,in_frozen_abref458,in_frozen_natural384,vh_seq_hash,vl_seq_hash,vh_seq_consistent,vl_seq_consistent,anomalies,vh_germline,vl_germline
mipasetamab,Mipasetamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,35f25ae8cc49,bebe05ff3156,True,True,,IGHV3-30*03,IGKV3-20*02
miptenalimab,Miptenalimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,116c72acee8e,6fc2a6731827,True,True,,IGHV2-5*11,IGKV1-39*01
mirikizumab,Mirikizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1fc5f7c0b62b,e492fe8b9173,True,True,,IGHV1-2*02,IGKV1-39*01
misitatug,Misitatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,bb183f873696,750d25726003,True,True,,IGHV3-48*01,IGKV1-13*01
mitazalimab,Mitazalimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,790d29dba04e,7a93eb1a9c78,True,True,,IGHV3-21*05,IGKV2/OR22-4*01
mogamulizumab,Mogamulizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d95e49e902e4,871573c173a4,True,True,,IGHV3-21*01,IGKV2-28*01
monalizumab,Monalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,07eb89e0f7d9,2935f278ac93,True,True,,IGHV1-18*01,IGKV1-39*01
motavizumab,Motavizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a0c4bfdd492e,4574b52a7c82,True,True,,IGHV2-70*01,IGKV1-13*01
mozistobart,Mozistobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,45db2a42b0ca,289f97fbefce,True,True,,IGHV3-48*03,IGKV1-39*01
murlentamab,Murlentamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,526bdad2933e,625e760ee157,True,True,,IGHV1-3*01,IGKV1-13*01
mupadolimab,Mupadolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,eb03f6863bc7,ab54ec331066,True,True,,IGHV1-69*02,IGKV7-3*01
muzastotug,Muzastotug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2c0a10d9788c,85f0e0403e51,True,True,,IGHV4-38-2*01,IGKV3-20*02
nadunolimab,Nadunolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,ef06091b58dd,fcf75cb843bd,True,True,,IGHV1-69*02,IGKV1-33*01
natalizumab,Natalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,09dcb24ceb1e,7b88ce7e2177,True,True,,IGHV1-3*01,IGKV1-33*01
navenibart,Navenibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1be89b1341cc,6a2708763a6a,True,True,,IGHV1-69*02,IGKV1-16*01
naxitamab,Naxitamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e8c108ad252d,ca35bec8d4b8,True,True,,IGHV3-53*03,IGKV3-15*01
nebokitug,Nebokitug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b64370fbf5ac,514745b53d89,True,True,,IGHV7-4-1*03,IGKV7-3*01
nelmastobart,Nelmastobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2ca975184438,9d732a21d99b,True,True,,IGHV1-46*01,IGKV1-33*01
nemolizumab,Nemolizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,876f6036f37c,e48d99a39407,True,True,,IGHV1-2*02,IGKV1-39*01
nezutatug,Nezutatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d616d6d618dd,19f4d4a5b175,True,True,,IGHV4-38-2*02,IGKV1-12*01
nimacimab,Nimacimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,dc1c1f363f0d,27b000157b21,True,True,,IGHV1-69*02,IGKV3-20*02
nimotuzumab,Nimotuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2908d44e7b25,b7b14e16dbff,True,True,,IGHV1-69*03,IGKV2-30*02
nofazinlimab,Nofazinlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8c3f6fb6c444,02a41d5f7289,True,True,,IGHV1-69*02,IGKV2-30*01
obexelimab,Obexelimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,bb987a776bb5,51013ec9f518,True,True,,IGHV1-3*01,IGKV2-28*01
obinutuzumab,Obinutuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,6bd8ab9f1128,8dad2f4c6ef9,True,True,,IGHV1-69*02,IGKV2-28*01
ocankitug,Ocankitug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,722adbac1196,6ee3adcef88e,True,True,,IGHV1-46*01,IGKV1-39*01
ocaratuzumab,Ocaratuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f15d96eed27e,100d3a2eca6b,True,True,,IGHV5-51*01,IGKV1-13*01
ociperlimab,Ociperlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,76e18860322c,40a1324ed923,True,True,,IGHV3-23*04,IGKV3-15*01
ocrelizumab,Ocrelizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,82f2fc07326f,abb22e88abbe,True,True,,IGHV3-23*04,IGKV1-13*01
olendalizumab,Olendalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f5071a4342ef,7426792e5026,True,True,,IGHV1-46*01,IGKV7-3*01
olintatug,Olintatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,20f2d613a29e,5bccfd5ae50c,True,True,,IGHV1-46*01,IGKV2-29*02
oloctinebart,Oloctinebart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2a91dc39a715,5ddbb23cc349,True,True,,IGHV1-3*01,IGKV2D-29*02
olokizumab,Olokizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a5c922dfc13c,753f06b373b4,True,True,,IGHV3-72*01,IGKV1-17*01
omalizumab,Omalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f83dd199c5bc,14e739941ff5,True,True,,IGHV4-38-2*01,IGKV7-3*01
omectatug,Omectatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5343793086c0,10bc0013f13b,True,True,,IGHV1-8*01,IGKV4-1*01
onartuzumab,Onartuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5f786c031ca9,791ca80dc8bc,True,True,,IGHV3-23*04,IGKV4-1*01
ongericimab,Ongericimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,ae49aac8acfb,2432e03d5cc5,True,True,,IGHV4-59*03,IGKV1-33*01
ontuxizumab,Ontuxizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,50e0cb7cb937,f8bd764cda23,True,True,,IGHV1-46*01,IGKV1-33*01
oportuzumab,Oportuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,260a7a807ba0,63753c5bcc95,True,True,,IGHV7-4-1*01,IGKV2-28*01
orilanolimab,Orilanolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,35e30973d0a9,1b4f51ee5fea,True,True,,IGHV1-18*01,IGKV1-NL1*01
osemitamab,Osemitamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,0ab0f2ea789b,be49eaf40c8a,True,True,,IGHV1-46*01,IGKV4-1*01
otelixizumab,Otelixizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4d6a49fb1826,6be104fe1aca,True,True,,IGHV3-23*01,IGKV3D-20*02
otlertuzumab,Otlertuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,36a601fe3ad0,82d6c4065a74,True,True,,IGHV5-10-1*04,IGKV3-11*01
oturkibart,Oturkibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5023af016ecc,44d0aea713c7,True,True,,IGHV3-66*01,IGKV1/OR15-118*01
ozanezumab,Ozanezumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,194d093fdf3e,2ec2d3883579,True,True,,IGHV1-46*01,IGKV2-30*01
ozureprubart,Ozureprubart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,7580633ff82c,f84d7efb41fb,True,True,,IGHV3-23*04,IGKV7-3*01
ozuriftamab,Ozuriftamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,0651036213d4,dc2c51c3230c,True,True,,IGHV5-10-1*01,IGKV1-13*01
palivizumab,Palivizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,bf3b03f0cf0e,8a72d5db5d70,True,True,,IGHV2-70*01,IGKV1-13*01
pamlectabart,Pamlectabart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b802e1e3b94c,bd1ff19118e1,True,True,,IGHV3-48*01,IGKV3-15*01
paridiprubart,Paridiprubart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,9c970f480bc6,652a8d227950,True,True,,IGHV4-28*01,IGKV6-21*02
parsatuzumab,Parsatuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,264c37b32ae7,77650776bbad,True,True,,IGHV3-74*01,IGKV2D-18*01
patecibart,Patecibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,749b3ec3f9e8,37114de9b290,True,True,,IGHV2-5*09,IGKV6-21*02
pateclizumab,Pateclizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,addb882618b0,9219fd9c8c25,True,True,,IGHV3-74*01,IGKV1-39*01
pegrizeprument,Pegrizeprument,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1ffc2ea4b98b,0fad99149726,True,True,,IGHV1-2*02,IGKV1-39*01
pembrolizumab,Pembrolizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,7798fd581963,c9d622daf8ab,True,True,,IGHV1-2*02,IGKV7-3*01
penpulimab,Penpulimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,52f0ced5a673,4f0356dd6b0d,True,True,,IGHV3-23*04,IGKV1-16*01
pepinemab,Pepinemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,c6633540870c,2d2530850f8c,True,True,,IGHV1-46*01,IGKV7-3*01
perakizumab,Perakizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,fc9c6fdeb7e5,7b6388d5a1dd,True,True,,IGHV3-7*01,IGKV1-16*01
peresolimab,Peresolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,7e22097baea4,664eef37e145,True,True,,IGHV1/OR15-2*02,IGKV1-39*01
pertuzumab,Pertuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,9e71ae1691e9,2d4429778d12,True,True,,IGHV3-23*04,IGKV1-16*01
pexelizumab,Pexelizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,220ed65f53b0,07347f889056,True,True,,IGHV1-46*01,IGKV1-39*01
picankibart,Picankibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b0fc3118e34d,5449e887ebe9,True,True,,IGHV1-2*02,IGKV1-39*01
pidilizumab,Pidilizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,c9492b09d2ad,f01124e17f7d,True,True,,IGHV7-4-1*03,IGKV1-13*01
pimurutamab,Pimurutamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b101718ae88f,22571e60ea4c,True,True,,IGHV3-66*01,IGKV3-11*01
pinatuzumab,Pinatuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4b47121ba417,10599ac78686,True,True,,IGHV3-23*03,IGKV2-24*01
pivekimab,Pivekimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b2c893fe213f,5b1161543395,True,True,,IGHV1-3*01,IGKV1-16*01
plonmarlimab,Plonmarlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,163299d9bbdd,797bddf0adb8,True,True,,IGHV1-2*02,IGKV1-9*01
plozalizumab,Plozalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5980912a92ed,fc681ed9e8eb,True,True,,IGHV3-15*07,IGKV2-30*01
podentamig2,Podentamig2,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,7e5789b31d72,846e24abf736,True,True,,IGHV3-73*01,IGKV2-40*01
polatuzumab,Polatuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5992f58021c4,cf21e2810d5b,True,True,,IGHV3-23*04,IGKV7-3*01
polzastobart,Polzastobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a343580c46be,e4385af36259,True,True,,IGHV2-5*01,IGKV1-33*01
ponezumab,Ponezumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,703b15e96539,84bbc6440b7d,True,True,,IGHV1-46*04,IGKV2-30*01
posnafusp,Posnafusp,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2e0865e3b6cc,ec28d327c9bf,True,True,,IGHV5-51*01,IGKV2D-29*02
posdinemab,Posdinemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,4a9aca24f478,9ad7990fc938,True,True,,IGHV3-66*01,IGKV1-16*01
pradusinstobart,Pradusinstobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,29408dbbfa4b,f1575e22d073,True,True,,IGHV2-5*08,IGKV1-16*01
prafnosbart,Prafnosbart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,6ea9a2f8eb1f,cd0725958e3e,True,True,,IGHV3-21*01,IGKV1-13*01
praluzatamab,Praluzatamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,818d8554126c,acb4a87f0611,True,True,,IGHV2-5*04,IGKV2-28*01
prasinezumab,Prasinezumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,779f1a227654,d89936fd92da,True,True,,IGHV3-21*07,IGKV4-1*01
prolgolimab,Prolgolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,cee1193f1484,4f1ca5fd2786,True,True,,IGHV3-23*04,IGKV1-13*01
pucotenlimab,Pucotenlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b4fad2f471b1,a1f0dd5eac13,True,True,,IGHV3-23*04,IGKV7-3*01
quavonlimab,Quavonlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,856857ab7370,e0417564186e,True,True,,IGHV3-72*01,IGKV1-27*01
quetmolimab,Quetmolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,1350895c25a9,a5e0ab7e7179,True,True,,IGHV1-46*01,IGKV1-NL1*01
quilizumab,Quilizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e08971714bee,858663a1c3eb,True,True,,IGHV3-48*01,IGKV2-30*02
ragifilimab,Ragifilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,03e4042f0a84,702097d39985,True,True,,IGHV1-2*02,IGKV4-1*01
ralpancizumab,Ralpancizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,3860777bff73,206d2629f818,True,True,,IGHV1-46*01,IGKV1-33*01
raludotatug,Raludotatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,390c29699a4e,674fd29f7bad,True,True,,IGHV1-3*01,IGKV1-39*01
ralzapastotug,Ralzapastotug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,46c5714a566c,4af220ec435c,True,True,,IGHV4-4*10,IGKV3-15*01
ranibizumab,Ranibizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e50e7e9f307a,e0ccb2b71ea6,True,True,,IGHV3-23*04,IGKV1-16*01
ravagalimab,Ravagalimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,88ce7361eead,83b60a054095,True,True,,IGHV3-21*05,IGKV4-1*01
ravulizumab,Ravulizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,21417356e8b5,048b51922fe9,True,True,,IGHV1-46*01,IGKV1-39*01
recaticimab,Recaticimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2bedc2e03e68,697ba26f8cf4,True,True,,IGHV1-2*02,IGKV4-1*01
recibokibart,Recibokibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a388c14f2b88,4a8803a0b847,True,True,,IGHV1-2*02,IGKV3-20*01
refanezumab,Refanezumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b5aa999672aa,3a7070698e5d,True,True,,IGHV7-4-1*02,IGKV4-1*01
reflocibart,Reflocibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e67bca1a3d31,a0d3dfc0818b,True,True,,IGHV1-2*02,IGKV1-39*01
remzistotug,Remzistotug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,05f3ac77fffb,91c6a7b49e19,True,True,,IGHV1-69*01,IGKV1-39*01
reslizumab,Reslizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,3f6dc5b7e511,731b9b084bb9,True,True,,IGHV3-66*01,IGKV1-39*01
resugosbart,Resugosbart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f2d648b8acba,27f8a737f45a,True,True,,IGHV1-18*01,IGKV1-39*01
retifanlimab,Retifanlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,205e130ad8f7,7cd58b77cc7a,True,True,,IGHV1-46*01,IGKV7-3*01
revdofilimab,Revdofilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5ff80398d444,479733191607,True,True,,IGHV3-7*01,IGKV7-3*01
riliprubart,Riliprubart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,0cb1e35e16a3,5421a9e75fc7,True,True,,IGHV1-46*01,IGKV7-3*01
rilogrotug,Rilogrotug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,cd0f6b730bfc,b9edc4a1d33b,True,True,,IGHV1-69*02,IGKV1-27*01
risankizumab,Risankizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8d134f58aa46,10f464e5a4e1,True,True,,IGHV1-69*02,IGKV1-27*01
rivabazumab,Rivabazumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,623bffd90da6,8bd715d30187,True,True,,IGHV3-30*01,IGKV1-9*01
roconkibart,Roconkibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,270fbc47f37e,709d5d632e85,True,True,,IGHV1-2*02,IGKV2-30*02
rolinsatamab,Rolinsatamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,45b1877291a5,5342eb067d0a,True,True,,IGHV1-46*01,IGKV1-12*01
rolistobart,Rolistobart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b41711483eff,aa204a9e1563,True,True,,IGHV3-7*01,IGKV7-3*01
romosozumab,Romosozumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,499864df544e,2ccf3c32ed2f,True,True,,IGHV1-2*02,IGKV1-33*01
rontalizumab,Rontalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,ad4121a697d6,c79fa508b338,True,True,,IGHV3-74*01,IGKV7-3*01
rosmantuzumab,Rosmantuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,c87e34008fe5,fa80ad166f25,True,True,,IGHV1-46*01,IGKV7-3*01
rosnilimab,Rosnilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,68c56bd15dc5,16e2988ff11e,True,True,,IGHV7-4-1*02,IGKV3-20*02
rosopatamab,Rosopatamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,904e34608e0a,954062c78d61,True,True,,IGHV1-69-2*01,IGKV1-13*02
rovalpituzumab,Rovalpituzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a7501f4b2fb3,2a93fae1702a,True,True,,IGHV1-18*01,IGKV3-15*01
rovelizumab,Rovelizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,b6835af85126,fa46fc4426f7,True,True,,IGHV1-3*01,IGKV7-3*01
rozanolixizumab,Rozanolixizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8564ff35f966,2517d549304a,True,True,,IGHV3-48*03,IGKV2-29*02
rulonilimab,Rulonilimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,5feecc25447a,a3b8525228cf,True,True,,IGHV3-21*07,IGKV7-3*01
ruplizumab,Ruplizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,83bd5c090d39,38a8b0c930dd,True,True,,IGHV1-46*01,IGKV7-3*01
ruxoprubart,Ruxoprubart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8ba5893563c3,a84a54a01935,True,True,,IGHV1-46*01,IGKV1-9*01
sabatolimab,Sabatolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,ce920eb341dc,b3dbadb7560b,True,True,,IGHV1-46*01,IGKV7-3*01
sabirnetug,Sabirnetug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,0eba8c3b5987,dfdccd0e06c2,True,True,,IGHV3-48*01,IGKV2-28*01
sacituzumab,Sacituzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,ba3514026426,ba63a4a394a3,True,True,,IGHV7-4-1*02,IGKV1-13*02
samalizumab,Samalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f6ef958d8864,b7cce3d5e4c8,True,True,,IGHV1-69*01,IGKV1-16*01
samrotamab,Samrotamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,9e898fd6ccca,46de3d08dda7,True,True,,IGHV1-2*02,IGKV1-39*01
sasanlimab,Sasanlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,e82661ecc6e1,eb988468695e,True,True,,IGHV1-46*01,IGKV4-1*01
satralizumab,Satralizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a4abbfe0a38c,bcdb0492708c,True,True,,IGHV4-4*02,IGKV1-33*01
semorinemab,Semorinemab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,fed81c582ea1,a11bad3877ac,True,True,,IGHV3-23*03,IGKV2-29*02
semzuvolimab,Semzuvolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,d38287dc1241,036b3b8b27f2,True,True,,IGHV1-2*02,IGKV7-3*01
seniprutug,Seniprutug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f0de6c289f17,ef30beddc0f0,True,True,,IGHV7-4-1*02,IGKV1-16*01
serclutamab,Serclutamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,8a062e64a208,f8a5787eea96,True,True,,IGHV4-38-2*02,IGKV1-12*01
serplulimab,Serplulimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,93b38ba88cb4,abd218b36cf4,True,True,,IGHV3-11*01,IGKV1-39*01
sibeprenlimab,Sibeprenlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,6590307cb3fc,1acd63ab2152,True,True,,IGHV1-46*01,IGKV7-3*01
sigvotatug,Sigvotatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,9ec0aa06aeec,6c0718cf9c3d,True,True,,IGHV1-46*01,IGKV1-33*01
simtuzumab,Simtuzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,ed2620d18ad7,854f03ab485b,True,True,,IGHV1-2*02,IGKV2D-29*02
sirexatamab,Sirexatamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,2e7f27a7b35d,891f24151dfd,True,True,,IGHV3-7*01,IGKV3-11*01
sofituzumab,Sofituzumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,69d27c82164e,a4887e35ee03,True,True,,IGHV4-28*01,IGKV1-NL1*01
solanezumab,Solanezumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,adff7ab70969,f147f61cc8a0,True,True,,IGHV3-23*03,IGKV2-30*01
solnerstotug,Solnerstotug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,368b729e0288,109bb4a3a886,True,True,,IGHV3-48*01,IGKV1-33*01
solrikitug,Solrikitug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,c56b9944479f,895eb0ce4dce,True,True,,IGHV1-2*02,IGKV3-11*01
sonesitatug,Sonesitatug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f3cee3a9c1a7,c2cd3c79f69d,True,True,,IGHV4-38-2*02,IGKV4-1*01
sotigalimab,Sotigalimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,f5eedff079a4,976d2af9b38c,True,True,,IGHV3-30*01,IGKV1-27*01
sotevtamab,Sotevtamab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,cb5c035d002f,cbe87a053860,True,True,,IGHV1-69-2*01,IGKV4-1*01
spartalizumab,Spartalizumab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,67e2dcddabc0,825718097bc6,True,True,,IGHV1-69*02,IGKV4-1*01
spesolimab,Spesolimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,a9710b791bde,1f546e1ae246,True,True,,IGHV1-2*02,IGKV3-20*01
stapokibart,Stapokibart,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,cdb0d27559e2,7d2649a525c7,True,True,,IGHV3-23*03,IGKV1-33*01
sutimlimab,Sutimlimab,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,87c3272e59b1,b2c108f98f70,True,True,,IGHV3-23*03,IGKV3/OR2-268*01
suvemcitug,Suvemcitug,engineered_458_cmc;engineered_therapeutic_igg,False,False,True,True,True,False,False,6d59e3eadb0f,1e5e2e5424ff,True,True,,IGHV3-71*01,IGKV1-33*01
